year,PGM_CODE,prog,ship,POWER,metier,week,quar,TRIPNR,duration_meas,duration_tot,SCIENTIFIC_NAME,ENGLISH_NAME,DUTCH_NAME,ICES_CODE,nodc,class_length,SSE_CATEGORY,GEAR_SUBTYPE,GEAR_COUNT,w_soort_meashauls,n_per_hour,n_total_trip,w_per_hour,w_total_trip
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Limanda limanda,Dab,Schar,DAB,8.86E+11,18,d,,4,142.2352261,212.0846552,18557.40733,13.54621201,1185.293551
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Limanda limanda,Dab,Schar,DAB,8.86E+11,19,d,,4,158.7513441,200.8677242,17575.92587,15.11917563,1322.927867
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Limanda limanda,Dab,Schar,DAB,8.86E+11,20,d,,4,127.6226987,138.1587299,12088.88887,12.15454273,1063.522489
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Limanda limanda,Dab,Schar,DAB,8.86E+11,21,d,,4,30.59672829,28.55026438,2498.148133,2.913974123,254.9727357
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Limanda limanda,Dab,Schar,DAB,8.86E+11,22,d,,4,56.03631103,45.37566095,3970.370333,5.336791527,466.9692586
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Limanda limanda,Dab,Schar,DAB,8.86E+11,23,d,,4,39.66103289,28.04232762,2453.703667,3.777241228,330.5086075
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Limanda limanda,Dab,Schar,DAB,8.86E+11,24,d,,4,45.98418042,28.55026438,2498.148133,4.379445755,383.2015035
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Liocarcinus depurator,,Blauwpootzwemkrab,,6.19E+11,,d,,4,,178.4444427,15613.88873,,
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Merlangius merlangus,Whiting,Wijting,WHG,8.79E+11,13,d,,4,0.556094932,2.804232762,245.3703667,0.052961422,4.634124434
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Merlangius merlangus,Whiting,Wijting,WHG,8.79E+11,14,d,,4,0.682338613,2.804232762,245.3703667,0.06498463,5.686155108
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Merlangius merlangus,Whiting,Wijting,WHG,8.79E+11,15,d,,4,0.825891526,2.804232762,245.3703667,0.078656336,6.882429379
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Merlangius merlangus,Whiting,Wijting,WHG,8.79E+11,16,d,,4,7.542533174,21.41269829,1873.6111,0.718336493,62.85444312
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Merlangius merlangus,Whiting,Wijting,WHG,8.79E+11,18,d,,4,8.347831535,17.07936495,1494.444433,0.795031575,69.56526279
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Merlangius merlangus,Whiting,Wijting,WHG,8.79E+11,19,d,,4,9.70577256,17.07936495,1494.444433,0.924359291,80.881438
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Merlangius merlangus,Whiting,Wijting,WHG,8.79E+11,20,d,,4,3.677770778,5.608465524,490.7407333,0.350263884,30.64808982
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Merlangius merlangus,Whiting,Wijting,WHG,8.79E+11,21,d,,4,8.621008671,11.47089943,1003.7037,0.821048445,71.84173892
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Merlangius merlangus,Whiting,Wijting,WHG,8.79E+11,22,d,,4,3.709453625,4.333333333,379.1666667,0.353281298,30.91211354
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Merlangius merlangus,Whiting,Wijting,WHG,8.79E+11,23,d,,4,4.201251556,4.333333333,379.1666667,0.400119196,35.01042964
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Merlangius merlangus,Whiting,Wijting,WHG,8.79E+11,25,d,,4,3.435009121,2.804232762,245.3703667,0.327143726,28.62507601
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Merlangius merlangus,Whiting,Wijting,WHG,8.79E+11,26,d,,4,9.760956539,7.137566095,624.5370333,0.929614909,81.34130449
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,17,d,,4,2.486154279,4.333333333,379.1666667,0.236776598,20.71795233
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,18,d,,4,2.939456151,4.333333333,379.1666667,0.279948205,24.49546793
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,20,d,,4,2.591967162,2.804232762,245.3703667,0.246854016,21.59972635
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,22,d,,4,12.16556773,9.941798857,869.9074,1.158625498,101.3797311
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,23,d,,4,9.95721716,7.137566095,624.5370333,0.948306396,82.97680966
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,24,d,,4,6.854218975,4.333333333,379.1666667,0.65278276,57.11849146
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,26,d,,4,5.619095613,2.804232762,245.3703667,0.535151963,46.82579677
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,2,d,,4,1.739745872,28.55026438,2498.148133,0.165690083,14.49788227
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,2.1,d,,4,0.784121621,11.21693105,981.4814667,0.07467825,6.534346844
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,2.2,d,,4,4.063183925,50.98412648,4461.111067,0.386969898,33.85986604
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,2.3,d,,4,8.750987078,96.86772419,8475.925867,0.833427341,72.92489232
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,2.4,d,,4,20.87892263,204.9523794,17933.3332,1.988468822,173.9910219
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,2.5,d,,4,30.07557595,263.0687817,23018.5184,2.864340566,250.6297996
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,2.6,d,,4,30.60754443,239.6190461,20966.66653,2.915004231,255.0628702
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,2.7,d,,4,65.93924994,463.9365059,40594.44427,6.279928565,549.4937495
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,2.8,d,,4,89.15595915,565.9047589,49516.6664,8.491043728,742.9663262
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,2.9,d,,4,82.86050436,476.1693105,41664.81467,7.891476606,690.504203
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,3,d,,4,129.3102379,675.0052876,59062.96267,12.31526075,1077.585316
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,3.1,d,,4,49.95073075,237.5872991,20788.88867,4.757212452,416.2560895
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,3.2,d,,4,104.86058,455.7883566,39881.4812,9.986721902,873.8381664
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,3.3,d,,4,78.59396492,313.0370347,27390.74053,7.485139516,654.9497077
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,3.4,d,,4,39.01232996,142.7513219,12490.74067,3.715459996,325.1027497
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,3.5,d,,4,47.80734292,161.1005288,14096.29627,4.553080278,398.3945244
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,3.6,d,,4,40.32175799,125.4179886,10974.074,3.840167428,336.0146499
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,3.7,d,,4,7.796963296,22.4338621,1962.962933,0.742567933,64.97469413
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Nephrops norvegicus,Norway lobster,Noorse kreeft,NEP,6.18E+11,3.8,d,,4,4.205780784,11.21693105,981.4814667,0.400550551,35.0481732
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pagurus bernhardus,,Gewone heremietkreeft,,6.18E+11,,d,,4,,34.41269829,3011.1111,,
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,17,d,,4,1.510766404,2.804232804,245.3703704,0.143882515,12.58972003
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,18,d,,4,2.75849087,4.333333333,379.1666667,0.262713416,22.98742391
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,19,d,,4,10.64338993,14.27513228,1249.074074,1.013656184,88.69491605
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,20,d,,4,20.98144192,24.21693122,2118.981482,1.998232564,174.8453494
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,21,d,,4,45.35747148,45.37566138,3970.37037,4.319759188,377.978929
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,22,d,,4,62.21305923,54.2962963,4750.925926,5.92505326,518.4421603
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,23,d,,4,76.21670833,58.37566138,5107.87037,7.258734127,635.1392361
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,24,d,,4,76.19074181,51.49206349,4505.555556,7.256261125,634.9228484
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,25,d,,4,135.2559604,81.06349206,7093.055556,12.88152004,1127.133004
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,26,d,,4,74.00069442,39.51322751,3457.407407,7.047685183,616.6724535
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,27,d,,4,65.62918742,31.35449735,2743.518519,6.250398802,546.9098951
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,28,d,,4,53.4568095,22.94179894,2007.407407,5.091124714,445.4734125
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,29,d,,4,11.19875051,4.333333333,379.1666667,1.066547668,93.32292091
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,40,4,1360,630,5250,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,31,d,,4,8.824783705,2.804232804,245.3703704,0.840455591,73.53986421
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Aequipecten opercularis,Queen scallop,Wijde mantel,QSC,5.51E+11,,d,,4,,2.625,175.875,,
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Aphrodita aculeata,,Fluwelen zeemuis,,5.00E+11,,d,,4,,31.23076923,2092.461539,,
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Arnoglossus laterna,Scaldfish,Schurftvis,,8.86E+11,11,d,,4,0.698334197,5.5865385,374.2980795,0.06983342,4.678839121
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Arnoglossus laterna,Scaldfish,Schurftvis,,8.86E+11,13,d,,4,1.14724492,5.5865385,374.2980795,0.114724492,7.686540965
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Arnoglossus laterna,Scaldfish,Schurftvis,,8.86E+11,14,d,,4,0.758774484,2.9615385,198.4230795,0.075877448,5.08378904
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Asterias rubens,Starfish,Zeester,STH,8.12E+11,,d,,4,,162.2788462,10872.68269,,
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Astropecten irregularis,,Kamster,,8.11E+11,,d,,4,,49,3283,,
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Balanidae,,Zeepokken,,6.13E+11,,d,,4,,857.4326923,57447.99039,,
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Buccinum undatum,Whelk,Wulk,WHE,5.11E+11,,d,,4,,5.923076923,396.8461539,,
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Callionymus lyra,Dragonet,Pitvis,LYY,8.85E+11,17,d,,4,3.067587094,8.2115385,550.1730795,0.306758709,20.55283353
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Callionymus lyra,Dragonet,Pitvis,LYY,8.85E+11,18,d,,4,3.609409711,8.2115385,550.1730795,0.360940971,24.18304506
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Callionymus lyra,Dragonet,Pitvis,LYY,8.85E+11,19,d,,4,1.518618514,2.9615385,198.4230795,0.151861851,10.17474405
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Cancer pagurus,Edible crab,Noordzeekrab,CRE,6.19E+11,3.1,d,,4,,2.961538462,198.4230769,,
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Cancer pagurus,Edible crab,Noordzeekrab,CRE,6.19E+11,17.4,d,,4,,2.961538462,198.4230769,,
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,14,d,,4,1.380777504,5.5865385,374.2980795,0.13807775,9.251209279
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,15,d,,4,6.198468343,20.394231,1366.413477,0.619846834,41.5297379
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,16,d,,4,18.5747709,50.3461545,3373.192352,1.85747709,124.4509651
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,17,d,,4,24.31853541,54.9230775,3679.846193,2.431853541,162.9341872
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,18,d,,4,18.51699861,35.2019235,2358.528875,1.851699861,124.0638907
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,19,d,,4,15.88092064,25.644231,1718.163477,1.588092064,106.4021683
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,20,d,,4,8.566423859,11.846154,793.692318,0.856642386,57.39503986
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,21,d,,4,14.04800644,16.7596155,1122.894239,1.404800644,94.12164313
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,22,d,,4,13.64102954,14.1346155,947.0192385,1.364102954,91.39489792
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,23,d,,4,2.898963122,2.625,175.875,0.289896312,19.42305292
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,24,d,,4,10.74216271,8.548077,572.721159,1.074216271,71.97249018
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,25,d,,4,12.16064573,8.548077,572.721159,1.216064573,81.47632637
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,27,d,,4,4.719371309,2.625,175.875,0.471937131,31.61978777
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,29,d,,4,12.4860101,5.5865385,374.2980795,1.24860101,83.65626764
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Galathea intermedia,,G. intermedia,,6.18E+11,,d,,4,,5.923076923,396.8461539,,
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Glyptocephalus cynoglossus,Witch,Witje,WIT,8.86E+11,19,d,,4,1.053264762,2.625,175.875,0.105326476,7.056873906
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Glyptocephalus cynoglossus,Witch,Witje,WIT,8.86E+11,20,d,,4,1.247847368,2.625,175.875,0.124784737,8.360577366
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Glyptocephalus cynoglossus,Witch,Witje,WIT,8.86E+11,22,d,,4,10.48430928,16.0865385,1077.79808,1.048430928,70.2448722
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Glyptocephalus cynoglossus,Witch,Witje,WIT,8.86E+11,23,d,,4,7.930198532,10.5,703.5,0.793019853,53.13233016
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Glyptocephalus cynoglossus,Witch,Witje,WIT,8.86E+11,24,d,,4,6.850064749,7.875,527.625,0.685006475,45.89543382
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Glyptocephalus cynoglossus,Witch,Witje,WIT,8.86E+11,25,d,,4,5.229957123,5.25,351.75,0.522995712,35.04071273
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Glyptocephalus cynoglossus,Witch,Witje,WIT,8.86E+11,26,d,,4,8.937547178,7.875,527.625,0.893754718,59.8815661
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Glyptocephalus cynoglossus,Witch,Witje,WIT,8.86E+11,27,d,,4,10.99935737,8.548077,572.721159,1.099935737,73.69569437
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Halichondria panicea,,Broodspons,,3.67E+11,,d,,4,,8.548076923,572.7211539,,
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Hippoglossoides platessoides,Long rough dab,Lange schar,PLA,8.86E+11,13,d,,4,0.859593783,5.25,351.75,0.085959378,5.759278349
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Hippoglossoides platessoides,Long rough dab,Lange schar,PLA,8.86E+11,14,d,,4,2.931278455,14.471154,969.567318,0.293127846,19.63956565
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Hippoglossoides platessoides,Long rough dab,Lange schar,PLA,8.86E+11,15,d,,4,3.575287433,14.471154,969.567318,0.357528743,23.9544258
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Hippoglossoides platessoides,Long rough dab,Lange schar,PLA,8.86E+11,16,d,,4,0.881423385,2.9615385,198.4230795,0.088142339,5.905536681
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Hippoglossoides platessoides,Long rough dab,Lange schar,PLA,8.86E+11,17,d,,4,4.081578226,11.5096155,771.1442385,0.408157823,27.34657412
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Hippoglossoides platessoides,Long rough dab,Lange schar,PLA,8.86E+11,18,d,,4,1.098415657,2.625,175.875,0.109841566,7.359384904
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Hippoglossoides platessoides,Long rough dab,Lange schar,PLA,8.86E+11,19,d,,4,1.284849857,2.625,175.875,0.128484986,8.608494039
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Hippoglossoides platessoides,Long rough dab,Lange schar,PLA,8.86E+11,21,d,,4,1.938737972,2.9615385,198.4230795,0.193873797,12.98954441
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Hippoglossoides platessoides,Long rough dab,Lange schar,PLA,8.86E+11,26,d,,4,3.20298954,2.625,175.875,0.320298954,21.46002992
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Limanda limanda,Dab,Schar,DAB,8.86E+11,11,d,,4,3.434977795,23.692308,1587.384636,0.343497779,23.01435122
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Limanda limanda,Dab,Schar,DAB,8.86E+11,12,d,,4,8.404175513,44.692308,2994.384636,0.840417551,56.30797594
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Limanda limanda,Dab,Schar,DAB,8.86E+11,13,d,,4,27.0324252,113.076924,7576.153908,2.70324252,181.1172488
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Limanda limanda,Dab,Schar,DAB,8.86E+11,14,d,,4,63.62209674,212.96154,14268.42318,6.362209674,426.2680481
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Limanda limanda,Dab,Schar,DAB,8.86E+11,15,d,,4,62.8844096,170.96154,11454.42318,6.28844096,421.3255443
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Limanda limanda,Dab,Schar,DAB,8.86E+11,16,d,,4,146.9510798,328.730772,22024.96172,14.69510798,984.5722347
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Limanda limanda,Dab,Schar,DAB,8.86E+11,17,d,,4,231.6449738,431.307696,28897.61563,23.16449738,1552.021324
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Limanda limanda,Dab,Schar,DAB,8.86E+11,18,d,,4,225.0986878,352.42308,23612.34636,22.50986878,1508.161208
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Limanda limanda,Dab,Schar,DAB,8.86E+11,19,d,,4,93.01550187,123.576924,8279.653908,9.301550187,623.2038625
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Limanda limanda,Dab,Schar,DAB,8.86E+11,20,d,,4,62.53007034,71.076924,4762.153908,6.253007034,418.9514713
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Limanda limanda,Dab,Schar,DAB,8.86E+11,21,d,,4,34.89827603,34.192308,2290.884636,3.489827603,233.8184494
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Limanda limanda,Dab,Schar,DAB,8.86E+11,22,d,,4,12.34942034,10.5,703.5,1.234942034,82.74111628
2016,DISN,self sampling,WR19,360,OTB_MCD_70-99_0_0,42,4,1370,600,4020,Limanda limanda,Dab,Schar,DAB,8.86E+11,25,d,,4,59.41926011,34.192308,2290.884636,5.941926011,398.1090428
